Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
21013,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,10805.13
14627,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11302.9
25065,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10770.11
25869,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10872.01
10213,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12408.81
21527,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14401.91
17158,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,15163.17
18910,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14508.75
865,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,16116.84
18210,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,14897.04
14824,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,15084.82
19818,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14418.17
23133,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,16403.25
19593,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,17316.1
18277,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,17119.46
19883,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,16860.87
24218,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,16536.74
932,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,19446.88
28239,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,16295.21
22841,6,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,16860.09
7397,6,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,18324.83
5632,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,18974.92
22889,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,16027.29
21452,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,16267.09
7645,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,19581.23
14754,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,18169.38
14376,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14881.96
23645,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13719.24
26788,4,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14077.97
26986,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,14411.86
21020,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13991.04
19455,4,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15033.15
22255,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,14771
25981,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,13518.24
26034,4,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13825.15
10555,4,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16256.24
24349,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,13869.15
2879,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,16916.87
26236,4,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,13811.16
38958,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11539.05
24747,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,18566.07
22423,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,18856.02
11554,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,19682.04
17583,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,20318.89
21121,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,17844.73
16496,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,18678.41
28385,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,17768.06
19602,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,13961.11
13262,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,15077.18
23976,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,13034.07
5788,4,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,15604.15
3946,4,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,15979.01
12420,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,14841.92
4188,4,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,16379.85
22236,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,15709.05
22964,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,15048.04
27325,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,15295.02
19832,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,16339.17
9135,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,17542.04
13196,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,16218.85
8221,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,17314.1
25564,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,21831.82
18910,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,23420.71
10014,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,25098.63
23798,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,23077.57
22287,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,22435.2
2308,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,25589.98
15343,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,46747.67
2202,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,51154.05
24052,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,42677.6
23371,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,43892.47
23751,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,44300.64
30082,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,40619.07
21367,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,44084.91
17870,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,30792.15
21056,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,29275.21
18449,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,30392.75
10625,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,30957.08
14937,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,30781.52
6598,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,33417.97
27484,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,28040.13
26222,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,31181.72
18661,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,33220.03
17508,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,32501.25
20910,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,32509.48
27544,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,31059.18
23124,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,31132.21
6447,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,35715.77
22042,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,36633.63
16754,6,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,38297.46
2846,6,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,42741.52
7476,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,40966.61
35326,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,32038.34
19100,6,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,37192.9
25796,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,34974.38
15104,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,44205.88
18581,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,42377.96
788,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,48310.33
23861,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,41516.43
20575,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,41671.58
25717,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,41053.48
31303,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,38208.5
14311,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,13072.84
24163,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,11539.05
19816,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,11699.03
21525,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,11574.17
25014,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,12243.06
25727,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,11671.86
4922,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14061.12
7695,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,15553.21
36566,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,11581.91
21145,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,13161.94
17445,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14077.97
12305,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,15047
20309,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,12981.95
23069,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,14220.01
22740,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,13159.82
28683,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,12678.85
17270,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,13994.91
9561,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14194.82
6709,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,14696.03
7115,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,14582.77
26204,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,12495.97
1787,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20021.2
33357,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,15554.28
22383,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,16644.09
8211,6,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,18835.19
21567,6,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,17154.58
26070,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,15951.81
27460,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,16508.59
20154,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,16646.77
14579,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,17218.69
8732,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,17089.92
11393,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,17463.05
25956,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,15680.86
18562,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,16752.51
25787,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,15664.62
25516,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,18620.87
10338,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,20452.67
11204,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,20677.59
7287,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,21383.07
19539,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,19294.79
21702,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,18042.22
35624,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,16216.98
23989,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,15724.25
1592,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,19822.12
29325,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,15756.15
21974,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,15979.01
22637,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,16256.24
27800,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,16041.69
2189,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,19567.26
2392,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,15110.19
19853,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,12036.22
22758,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,12099.01
24740,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,12284.29
11836,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14203
12878,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,14116.92
16163,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12791.75
1737,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14739.07
29707,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,12965.22
24664,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,12412.52
32458,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10563.07
21877,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12333.6
22826,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12119.09
34998,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,11521.53
28298,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12105.98
21770,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12162.14
19101,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,13122.91
19500,4,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13494.29
13318,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13174.07
24069,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13216.91
26328,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12594.18
23388,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11679.92
19419,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,20830.99
11069,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,21607.77
15516,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,22004.93
26252,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,19116.13
2295,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,23197.44
22891,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,20109.9
5653,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,23102.02
12052,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,26781.81
37128,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,21536.74
17335,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,26190.27
9795,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,26060.34
25869,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,23159.54
13050,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,26302.07
24027,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,23348.02
9150,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16706.67
2973,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16927.78
23323,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,14909.05
8754,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,16379.1
23217,4,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,15622.12
4463,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,17418.07
14304,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15821.95
12466,6,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,23573.82
25550,6,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,21020.84
14948,6,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,23527.73
24665,6,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,20047.95
22626,6,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,22470.36
24067,6,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20619.11
25020,6,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,21525.34
5379,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,27714.05
636,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,25948.96
27384,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,22064.29
27940,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,23151.55
33892,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20294.58
26272,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,22894.44
16111,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,24809.04
14521,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10354.04
16521,4,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,10287.98
6699,4,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,10897.08
22986,4,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,9789.04
14200,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10106.02
22169,4,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9506.05
29992,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,9220.83
35299,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8769
32914,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,8870.95
14438,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10315.02
19183,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9654.06
26191,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9041.91
7091,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10971.1
25216,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8638.93
32477,4,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,29612.15
18930,4,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,33586.91
3828,4,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,37088.56
31344,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,24405.07
24738,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,27703.2
20208,4,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,25618.28
27600,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,23733.4
22021,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,28204.6
14281,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,27284.75
17673,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,30959.93
20685,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,28328.27
34269,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,26012.37
25420,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,33984.43
13162,4,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,38167.17
18195,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,36338.75
34175,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,25267.37
5144,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32053.1
22189,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,26789.83
23426,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,30271.92
31773,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,26955.04
16975,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,32649.76
19465,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16106.83
27887,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15174.35
18391,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,16033.93
25960,8,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,38824.87
12115,8,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,44749.69
25169,8,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,39691.73
21796,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,13135.91
19136,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,12045.92
10717,8,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,39092.19
25747,8,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,34739.21
22740,8,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,35575.42
21910,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,13106.9
28492,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,12487.05
22405,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,11539.85
19712,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,12469.53
23886,8,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,27425.84
36480,8,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,25527.01
17830,4,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,12830.1
26097,4,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,12209.56
9185,8,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,32422.76
19225,4,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,12878.05
21797,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,19027.86
19592,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,17944.86
27830,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,17645.75
10237,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,21335.85
34665,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,17968.84
24008,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,19105.13
19467,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,21460.01
18908,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,21273.06
22596,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20406.1
22102,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,22230.03
29649,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,20902.1
23612,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,22625.07
24415,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,35866.58
18661,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,38445.9
25421,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,34685.66
5499,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,42820.33
25153,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,36332.89
14452,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,41419.04
18315,6,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,15595.88
881,6,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,17360.81
22414,6,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,15594.81
18720,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,17095.04
31471,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,14963.05
25830,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,16997.69
9049,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,22104.97
5690,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,22736.83
11221,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,22311.05
27438,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15086.9
21307,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15589.78
12303,4,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,17803.28
12772,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,21300.02
25557,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,19423.17
26028,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,19956.76
11892,8,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,25452.47
25794,8,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,21765.07
20472,8,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,21982.65
31805,8,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,55639.09
15600,8,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,65281.48
29260,8,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,57154.44
7755,6,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,18490.98
19095,6,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,16175.96
5826,6,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,18173.98
23767,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,21562.05
31324,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,19641.74
20137,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,21575.46
17711,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,34355
21661,4,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,33287.41
21208,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,31970.54
21266,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,24896.6
27674,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,24063.01
16068,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,26337.83
36557,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,25845.21
14278,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,30661.26
16225,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,30322.15
1169,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,15635.8
15898,6,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17685.2
1160,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,14584.45
33345,6,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15503.51
10210,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,13681.7
8345,6,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,18910.8
19347,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,12327.64
15768,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,14619.08
26143,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,13310.06
29680,4,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9928.19
22484,4,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,11137.05
24568,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,11045.11
8687,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,18950.91
19740,6,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,16723.99
5936,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,18957.89
13404,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,11555.27
29420,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,18083.4
36855,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,11080.52
18910,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,13471.01
11322,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,14198.09
18795,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,19409.75
14115,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,19528.1
14504,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,15000.99
37345,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,9954.05
7961,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,18800.96
13828,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,15128.99
8880,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14997.88
32535,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,15233.16
15144,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,17458.22
23963,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,10144.95
